Temperature,Humidity,HeatIndex,Time
25,30,27,9428
23,17,34,9429
24,33,32,9430
24,37,34,9431
22,26,30,9432
37,72,32,9433
33,50,30,9434
18,10,35,9435
38,40,26,9436
37,50,35,9437
30,29,29,9438
38,39,28,9439
20,76,27,9440
32,60,25,9441
18,39,30,9442
25,57,26,9443
33,37,34,9444
34,21,35,9445
34,18,32,9446
31,56,31,9447
20,65,27,9448
26,62,26,9449
37,26,31,9450
21,78,29,9451
26,36,27,9452
25,51,35,9453
36,69,26,9454
28,59,27,9455
29,60,33,9456
32,18,29,9457
38,64,30,9458
30,54,25,9459
37,40,33,9460
22,29,32,9461
35,15,30,9462
26,77,35,9463
32,43,34,9464
23,78,35,9465
35,79,35,9466
30,12,25,9467
20,42,28,9468
29,49,35,9469
35,19,25,9470
18,11,28,9471
23,48,30,9472
33,39,31,9473
23,10,26,9474
34,25,34,9475
19,24,33,9476
35,29,27,9477
18,37,29,9478
38,71,26,9479
28,23,29,9480
34,30,27,9481
38,76,31,9482
38,60,35,9483
24,15,25,9484
23,57,33,9485
31,40,26,9486
37,32,28,9487
18,77,33,9488
33,16,28,9489
38,23,25,9490
25,79,33,9491
21,57,25,9492
33,31,27,9493
30,66,31,9494
19,13,28,9495
24,77,34,9496
29,14,30,9497
31,63,25,9498
35,78,29,9499
28,10,33,9500
37,22,27,9501
29,62,29,9502
26,61,31,9503
34,70,27,9504
22,63,32,9505
36,14,31,9506
19,46,29,9507
22,42,29,9508
27,47,32,9509
35,35,34,9510
18,70,26,9511
37,43,34,9512
20,70,29,9513
27,55,31,9514
35,39,25,9515
19,60,32,9516
22,21,26,9517
24,52,25,9518
29,76,35,9519
28,68,25,9520
36,40,35,9521
18,35,31,9522
24,49,35,9523
24,41,28,9524
26,71,32,9525
29,67,28,9526
25,11,26,9527
32,26,30,9528
34,49,31,9529
24,75,35,9530
18,17,34,9531
32,66,30,9532
28,60,33,9533
30,79,30,9534
31,68,25,9535
32,73,28,9536
32,38,29,9537
38,46,28,9538
25,59,25,9539
30,62,31,9540
38,31,31,9541
31,67,26,9542
26,38,26,9543
24,22,29,9544
23,64,26,9545
30,74,28,9546
27,47,35,9547
21,13,29,9548
24,75,34,9549
30,50,34,9550
28,76,30,9551
32,58,33,9552
28,10,32,9553
18,16,28,9554
27,37,25,9555
19,75,33,9556
24,34,32,9557
23,75,27,9558
38,56,34,9559
27,57,25,9560
26,21,31,9561
38,67,29,9562
23,13,33,9563
36,32,27,9564
19,61,32,9565
21,49,33,9566
32,41,29,9567
31,69,30,9568
31,10,35,9569
22,10,29,9570
22,71,35,9571
37,33,31,9572
33,29,26,9573
36,45,29,9574
37,18,34,9575
19,20,33,9576
22,49,29,9577
31,51,29,9578
19,78,30,9579
26,41,35,9580
36,34,30,9581
24,21,25,9582
24,25,25,9583
36,56,35,9584
24,73,30,9585
34,21,25,9586
20,79,35,9587
25,79,26,9588
34,74,27,9589
19,75,34,9590
28,80,25,9591
20,52,30,9592
27,16,25,9593
18,55,27,9594
33,76,27,9595
24,50,27,9596
34,64,28,9597
38,38,31,9598
38,76,26,9599
37,34,27,9600
32,70,28,9601
23,22,32,9602
28,61,25,9603
34,17,35,9604
19,10,31,9605
36,80,26,9606
28,22,29,9607
38,45,35,9608
30,36,28,9609
18,63,28,9610
20,58,33,9611
35,29,28,9612
25,79,31,9613
18,42,33,9614
34,67,25,9615
20,13,27,9616
30,58,26,9617
31,35,30,9618
25,43,35,9619
33,72,31,9620
34,14,26,9621
18,57,27,9622
27,38,27,9623
24,33,29,9624
33,66,31,9625
19,11,26,9626
19,65,33,9627
26,16,26,9628
25,80,26,9629
32,47,27,9630
29,44,33,9631
32,35,31,9632
29,51,27,9633
29,54,34,9634
27,31,32,9635
25,49,29,9636
30,37,30,9637
30,54,27,9638
19,15,29,9639
23,26,25,9640
34,65,31,9641
29,54,30,9642
19,32,28,9643
33,63,35,9644
28,16,25,9645
37,40,34,9646
20,24,34,9647
20,26,26,9648
26,58,32,9649
19,23,29,9650
34,53,31,9651
26,28,25,9652
28,79,25,9653
21,30,31,9654
27,19,35,9655
38,46,29,9656
36,42,34,9657
24,14,27,9658
28,24,32,9659
31,50,35,9660
32,55,31,9661
38,46,26,9662
36,30,32,9663
21,13,29,9664
29,54,28,9665
27,54,25,9666
23,20,25,9667
25,47,26,9668
29,75,32,9669
30,11,33,9670
18,31,26,9671
18,56,25,9672
27,24,33,9673
24,70,30,9674
28,15,26,9675
21,64,27,9676
27,21,32,9677
19,12,25,9678
35,45,26,9679
38,18,32,9680
21,15,32,9681
26,50,32,9682
18,14,35,9683
21,21,29,9684
29,25,28,9685
28,19,28,9686
29,39,29,9687
19,67,32,9688
32,56,26,9689
20,53,30,9690
33,47,33,9691
19,21,32,9692
32,19,25,9693
19,68,27,9694
24,21,34,9695
22,47,28,9696
36,46,33,9697
29,37,31,9698
37,67,32,9699
30,50,30,9700
26,23,31,9701
35,61,34,9702
30,48,27,9703
34,72,28,9704
34,15,33,9705
24,49,25,9706
25,49,25,9707
32,16,30,9708
35,71,33,9709
34,41,28,9710
35,52,34,9711
25,60,27,9712
31,79,27,9713
38,17,25,9714
18,31,34,9715
35,67,35,9716
20,73,25,9717
26,38,30,9718
36,43,35,9719
23,63,26,9720
38,47,29,9721
20,50,31,9722
18,63,29,9723
27,12,30,9724
33,46,27,9725
32,70,26,9726
36,69,27,9727
38,78,25,9728
30,17,26,9729
25,22,35,9730
25,59,25,9731
29,24,33,9732
23,37,35,9733
34,51,35,9734
19,32,30,9735
19,69,35,9736
29,58,25,9737
38,28,28,9738
21,57,26,9739
30,34,28,9740
32,73,30,9741
19,27,32,9742
32,71,35,9743
19,76,26,9744
28,31,32,9745
18,75,27,9746
25,51,25,9747
29,15,35,9748
27,13,34,9749
21,31,30,9750
18,20,31,9751
36,37,25,9752
29,13,33,9753
18,54,28,9754
21,24,32,9755
26,12,30,9756
21,71,28,9757
30,13,25,9758
24,17,35,9759
26,29,33,9760
30,16,34,9761
30,52,34,9762
34,56,30,9763
37,64,34,9764
25,63,30,9765
33,59,27,9766
25,76,26,9767
30,51,30,9768
35,66,26,9769
21,41,35,9770
30,55,29,9771
29,27,30,9772
20,50,33,9773
27,73,29,9774
38,66,33,9775
19,46,26,9776
32,45,26,9777
24,39,29,9778
23,22,32,9779
32,30,31,9780
25,73,29,9781
18,28,26,9782
20,12,30,9783
38,24,34,9784
18,77,35,9785
25,22,28,9786
25,19,28,9787
24,76,25,9788
24,64,28,9789
21,59,29,9790
32,12,32,9791
37,78,32,9792
36,44,28,9793
29,72,28,9794
33,15,26,9795
36,77,33,9796
24,29,34,9797
38,24,32,9798
22,25,28,9799
38,15,31,9800
37,78,28,9801
32,64,33,9802
22,17,29,9803
27,46,26,9804
21,80,31,9805
37,70,30,9806
28,56,31,9807
29,59,31,9808
36,12,34,9809
26,41,35,9810
29,70,34,9811
32,63,32,9812
38,14,28,9813
26,31,35,9814
25,19,31,9815
29,29,28,9816
37,38,34,9817
27,10,25,9818
33,64,29,9819
36,66,32,9820
33,38,32,9821
20,36,28,9822
22,55,35,9823
29,13,28,9824
23,76,33,9825
38,43,35,9826
33,11,30,9827
31,17,26,9828
27,67,35,9829
29,72,26,9830
35,52,34,9831
35,33,30,9832
37,11,30,9833
36,16,25,9834
35,52,31,9835
34,49,35,9836
24,25,29,9837
24,26,34,9838
37,13,25,9839
26,73,31,9840
26,31,33,9841
38,67,29,9842
35,43,33,9843
34,55,33,9844
30,36,28,9845
21,10,26,9846
30,63,26,9847
33,34,29,9848
26,30,28,9849
31,73,33,9850
20,80,25,9851
24,14,31,9852
36,53,30,9853
21,43,27,9854
19,58,27,9855
21,62,31,9856
29,23,28,9857
37,57,32,9858
30,70,30,9859
21,33,32,9860
21,77,27,9861
23,80,28,9862
20,39,32,9863
21,17,26,9864
37,60,34,9865
34,44,31,9866
37,24,30,9867
31,62,31,9868
23,26,35,9869
35,25,27,9870
20,35,26,9871
37,41,26,9872
34,57,32,9873
32,10,25,9874
23,42,31,9875
19,16,28,9876
23,45,27,9877
26,34,32,9878
29,13,31,9879
25,26,34,9880
22,60,30,9881
30,79,32,9882
31,48,32,9883
26,65,25,9884
22,36,33,9885
28,60,33,9886
29,40,27,9887
32,66,26,9888
18,28,26,9889
35,42,29,9890
34,65,25,9891
19,71,33,9892
23,77,34,9893
19,17,33,9894
33,40,25,9895
36,77,31,9896
21,32,33,9897
28,21,29,9898
24,27,25,9899
36,72,28,9900
30,24,29,9901
23,80,32,9902
34,66,25,9903
37,63,29,9904
25,44,30,9905
19,42,32,9906
31,52,27,9907
36,55,28,9908
27,74,31,9909
23,64,33,9910
24,35,27,9911
30,73,34,9912
28,74,28,9913
18,79,28,9914
25,16,29,9915
23,43,30,9916
25,80,35,9917
34,62,34,9918
22,59,27,9919
18,58,28,9920
36,27,30,9921
21,11,33,9922
35,73,26,9923
38,37,26,9924
32,56,26,9925
33,62,34,9926
38,37,35,9927
32,35,25,9928
37,43,25,9929
32,36,34,9930
32,20,34,9931
36,22,34,9932
38,68,31,9933
28,17,27,9934
36,69,29,9935
23,23,30,9936
34,28,25,9937
24,30,25,9938
20,40,30,9939
18,66,29,9940
24,34,26,9941
29,49,30,9942
19,56,28,9943
23,19,30,9944
36,56,34,9945
18,11,28,9946
32,43,31,9947
21,41,28,9948
35,78,25,9949
22,14,29,9950
29,14,28,9951
22,68,34,9952
36,27,25,9953
18,20,25,9954
29,76,30,9955
38,10,32,9956
30,79,26,9957
24,67,34,9958
37,33,29,9959
19,80,32,9960
35,72,26,9961
38,52,27,9962
31,16,27,9963
21,76,25,9964
33,61,28,9965
19,54,29,9966
21,55,35,9967
25,73,31,9968
35,26,34,9969
31,14,32,9970
21,67,31,9971
29,66,35,9972
29,17,31,9973
32,10,34,9974
27,76,26,9975
34,69,33,9976
22,50,32,9977
29,51,35,9978
34,49,29,9979
30,74,30,9980
34,40,25,9981
29,58,35,9982
22,13,27,9983
29,27,31,9984
35,43,28,9985
38,23,31,9986
34,58,27,9987
37,36,34,9988
24,75,35,9989
21,66,27,9990
38,28,25,9991
24,30,32,9992
27,70,32,9993
18,80,26,9994
37,44,31,9995
20,36,33,9996
31,29,25,9997
25,40,33,9998
22,72,28,9999
